T,FL,FM,FR,xL,xM,xR
315.29698491096497,"[4.1224657594274925, 3.994437306042437, 3.8875660970727086, 4.199228582113871, 3.8089045473234164, 4.1856662459502, 3.8913635511985367, 4.011525849608662]","[-0.012609116864430878, 0.015821454123894158, -0.006162650186845552, 0.0040855788903413764, 0.017474394297633977, -0.012609116864430878, 0.014994984037024248, -0.007815590360585378]","[3.994950150371464, 3.9269594024766854, 4.061620689569256, 3.8731608980745067, 4.070532098273912, 3.9388412807495596, 3.9698661851287302, 4.028615472144606]",349,0,421
315.6304843425751,"[4.087203685401947, 3.846065348411875, 4.215503385510276, 3.8064633268139554, 4.170747676170161, 3.8970597323872784, 4.02400319887924, 4.048686650697122]","[0.015160278054398221, -0.0005426535961301354, 0.0001185224733658008, 0.01615204215864212, -0.01178264677756096, 0.014664396002276273, -0.007154414291089449, 0.015986748141268145]","[3.8926339763550497, 4.07350256784213, 3.8738210024229995, 4.057660063478298, 3.939831437272299, 3.9761371764394133, 4.019704063439951, 3.8982448633172404]",349,0,421
315.96389079093933,"[3.874275007632311, 4.194617387818223, 3.8097182874932365, 4.197329855050957, 3.8425391410093206, 4.118668305301664, 3.941001701557573, 3.978976242815852]","[-0.0035179459088618276, 0.003920284872967403, 0.01482969001965026, -0.008807354464829276, 0.01168910368954458, -0.011452058742813, 0.017474394297633977, -0.01161735276018698]","[4.062280793917749, 3.8718406893775206, 4.061950741743503, 3.8949443415747753, 4.0206942199626905, 3.9767972807879066, 3.947752689454215, 4.025314950402142]",349,0,421
316.2969756126404,"[4.081236257489932, 3.8775299683115922, 4.164237754811599, 3.811888261279424, 4.199499828837144, 3.836300466374032, 4.11758331840857, 3.957547751677252]","[0.01053204556792671, 0.009044399411560863, 0.004250872907715364, 0.006730283168325107, -0.008476766430081308, 0.01912733447137381, -0.01161735276018698, 0.014664396002276273]","[3.891313767658064, 4.057330011304051, 3.86721995893807, 4.053369385213093, 3.8909837154838174, 4.0206942199626905, 3.9642552981665395, 3.943792063363257]",349,0,421
316.63032245635986,"[3.974636295243477, 4.072013868898636, 3.856101477172992, 4.17535887046581, 3.8102607809397835, 4.179698818038185, 3.8314180253551102, 4.138198069377351]","[-0.004509710013105725, 0.011027927620048658, -0.0012038296656260716, 0.0006144045254877356, 0.017804982332381952, -0.009964412586447154, 0.012680867793788478, -0.013931469003422736]","[4.025314950402142, 3.951713315545173, 4.117069454842667, 3.9302599242191505, 4.1154191939714355, 3.9381811764010664, 4.095286011342399, 3.996930463416943]",349,0,422
316.9635112285614,"[3.890278564305443, 4.045974183464387, 3.9966072798286243, 3.9599889721867125, 4.081507504213206, 3.874275007632311, 4.155015366220303, 3.840640413946407]","[0.01912733447137381, -0.01227852882968291, 0.013837925915406363, -0.0023608877872439427, 0.01135851565479662, -0.0026914758219919108, 0.004250872907715364, 0.01400321993278035]","[4.037856933023509, 3.986368793841055, 3.9249790894312064, 4.030265733015839, 3.8886733502640918, 4.044788028682685, 3.8685401676350555, 4.054029489561587]",349,0,421
317.296856880188,"[4.174545130295989, 3.8154144686819786, 4.180783804931278, 3.8346729860343913, 4.131145654572242, 3.879157448651233, 4.091001139527775, 3.917945730079332]","[-0.0038485339436097887, 0.006399695133577132, -0.008972648482203256, 0.01879674643662585, -0.010129706603821134, 0.014994984037024248, -0.012939704899178846, 0.018135570367129913]","[3.866889906763823, 4.102217107001575, 3.9381811764010664, 4.089675124380208, 3.973166706871195, 4.047758498250904, 4.01409317647776, 4.015743437348993]",349,0,422
317.6302959918976,"[4.033768080917083, 3.969211360778009, 4.0180357709672245, 3.9919960855329766, 3.97246632145729, 4.035938054703271, 3.938289234324839, 4.070115141835722]","[-0.01227852882968291, 0.015325572071772209, -0.008146178395333346, 0.01615204215864212, -0.011452058742813, 0.011854397706918568, 0.0011102865776096843, 0.014168513950154324]","[4.036206672152276, 3.9329003416131223, 3.989009211235027, 3.9170578372492906, 4.000230985159408, 3.897584758968747, 4.011452759083789, 3.887353141567106]",349,0,421
317.9634873867035,"[3.915233262846598, 4.0904586460812284, 3.885124876563248, 4.1070046962009075, 3.876173734695225, 4.124906979936953, 3.864510125594468, 4.1368418357609835]","[-0.005666768134723603, 0.008548517359438915, 0.008052635307316966, 0.0097055754810568, 0.00028381649073977444, 0.0040855788903413764, 0.006399695133577132, 0.017639688315007965]","[4.02168437648543, 3.930589976393397, 4.08010361132706, 3.9229987763857275, 4.08670465481199, 3.91243710680984, 4.090665280902948, 3.9055060111506634]",349,0,422
318.29651856422424,"[3.8487778156446093, 4.152031652264295, 3.837656699990399, 4.1672214687676075, 3.8479640754747892, 4.174816377019263, 3.830061791738743, 4.174273883572716]","[0.011027927620048658, 0.0183008643845039, 0.020780274645113644, 0.03185497380917049, 0.0374749703998859, 0.022102626784105503, 0.03350791398291031, 0.016647924210764067]","[4.095286011342399, 3.8319043762936946, 4.028945524318853, 3.8378453154301315, 4.030925837364332, 3.8398256284756105, 4.027295263447621, 3.8454365154378007]",349,0,421
318.6298143863678,"[3.840640413946407, 4.1666789753210605, 3.8303330384620167, 4.169391442553795, 3.840640413946407, 4.158541573622857, 3.836300466374032, 4.1655939884279665]","[0.01912733447137381, 0.0006144045254877356, 0.008713811376812902, -0.008972648482203256, 0.0037549908555934153, -0.006493238221593513, 0.0029285207687235054, -0.0066585322389675]","[4.034556411281043, 3.9190381502947695, 4.088024863508976, 3.923988932908467, 4.088354915683222, 3.919368202469016, 4.083074080895279, 3.9187080981205233]",349,0,422
318.963018655777,"[3.8403691672231335, 4.166950222044334, 3.8403691672231335, 4.173188896679623, 3.8482353221980627, 4.161254040855591, 3.8512190361540704, 4.157185340006491]","[0.004250872907715364, -0.0031873578741138595, 0.0011102865776096843, -0.00252618180461793, 0.00028381649073977444, 0.0021020506818535817, -0.0015344177003740328, 0.001606168629731633]","[4.083074080895279, 3.8239831241117788, 4.009802498212556, 3.8279437502027367, 4.013433072129268, 3.8239831241117788, 4.011452759083789, 3.828273802376983]",349,0,421
319.296777009964,"[3.869663813336663, 4.11758331840857, 3.8699350600599365, 4.092357373144143, 3.9111645619974964, 4.044075456401473, 3.9510378303186897, 3.997421019998445]","[-0.004179121978357757, 0.005407931029333249, -0.005501474117349622, 0.008383223342064927, -0.010460294638569102, 0.013342043863284414, -0.015253821142414602, 0.012019691724292556]","[4.0292755764931, 3.9827382199243435, 4.146774150524853, 3.9939599938487245, 4.133242011380746, 4.007162080818584, 4.1131088287517095, 4.034556411281043]",349,0,423
319.6300485134125,"[3.9960647863820773, 3.957005258230705, 4.059265272904785, 3.924998144884441, 4.1053772158612665, 3.8807849289908734, 4.1384693161006245, 3.8631538919781008]","[-0.01707205533352841, 0.018135570367129913, -0.018724995507268243, 0.0183008643845039, -0.01657617328140646, 0.014168513950154324, -0.0066585322389675, 0.008713811376812902]","[4.092975646122674, 3.9569941503331165, 3.8843826719988876, 3.9177179415977834, 3.8510474023999914, 3.946432480757229, 3.8084706719221932, 3.968545976431744]",349,0,420
319.9635429382324,"[4.160711547409045, 3.8476928287515157, 4.129246927509328, 3.8590851911289996, 4.112429630666376, 3.8867523569028886, 4.057909039288418, 3.94235793517394]","[-0.006162650186845552, 0.005407931029333249, 0.0055732250467072225, 0.0011102865776096843, 0.007556753255195017, 0.0049120489772113, 0.013672631898032375, -0.010956176690691051]","[3.7932882719068544, 4.071522254796651, 3.9655755068635257, 4.143143576608141, 3.9741568633939344, 4.123010393979104, 3.989009211235027, 4.10650778526678]",349,0,423
320.2964472770691,"[4.01288208322503, 3.984129930558047, 3.9675838804383687, 4.042990469508379, 3.9323218064128236, 4.07472633613137, 3.894076018431271, 4.1059197093078135]","[0.013342043863284414, -0.014427351055544685, 0.018135570367129913, -0.016741467298780448, 0.0192926284887478, -0.01574970319453655, 0.021772038749357528, -0.011947940794934948]","[4.0187139069172115, 3.9741568633939344, 3.9269594024766854, 3.9342205503101084, 3.955673941636131, 3.9061661154991563, 3.9721765503484554, 3.888013245915599]",349,0,421
320.62980914115906,"[3.884582383116701, 4.112700877389649, 3.8566439706195386, 4.124906979936953, 3.8585426976824526, 4.1059197093078135, 3.808090807153596, 4.060892753244426]","[0.01565616010652017, -0.011452058742813, 0.009209693428934851, -0.009799118569073173, 0.003920284872967403, -0.0016997117177480203, 0.0007796985428617231, -0.004179121978357757]","[3.990989524280506, 3.981748063401604, 4.126640967895816, 3.9833983242728364, 4.136872585297457, 4.089015020031716, 4.398273907300683, 4.3124603419965934]",349,0,423
320.96321415901184,"[3.8148719752354316, 4.093442360037236, 3.8867523569028886, 4.100766021565619, 3.8826836560537874, 4.069301401665902, 3.9230994178215273, 4.065775194263347]","[-0.003352651891487847, 0.002763226751349518, -0.002195593769869969, 0.0044161669250893515, -0.0066585322389675, 0.009209693428934851, -0.008642060447455288, 0.009870869498430773]","[4.364278533353294, 3.9269594024766854, 3.973826811219688, 3.881412202430669, 4.027295263447621, 3.8946142894005287, 3.9602946720755816, 3.8117711936646583]",349,0,420
321.296582698822,"[3.9418154417273934, 4.041362989168739, 3.941001701557573, 4.040549248998919, 3.929609339180089, 4.036751794873091, 3.934763026922284, 4.048144157250575]","[-0.011121470708065032, 0.01218498574166653, -0.011121470708065032, 0.012019691724292556, -0.011947940794934948, 0.011193221637422632, -0.010295000621195122, 0.01135851565479662]","[3.912767158984086, 3.89923501983998, 4.085384446115004, 3.9860387416668086, 4.0804336635013065, 3.9800978025303717, 4.079443506978567, 3.980427854704618]",349,0,423
321.6296036243439,"[3.9214719374818867, 4.058994026181511, 3.935305520368831, 4.0771675566408305, 3.918759470249152, 4.087746178848494, 3.91143580872077, 4.110530903603462]","[-0.010129706603821134, 0.009870869498430773, -0.008972648482203256, 0.010366751550552722, -0.0069891202737154615, 0.007226165220447056, -0.004013827960983776, 0.005077342994585274]","[4.082744028721032, 3.861609071975879, 3.959304515552842, 3.836855158907392, 3.9583143590301026, 3.82761369802849, 3.9695361329544836, 3.8220028110663]",349,0,421
321.962965965271,"[3.89163479792181, 4.11595583806893, 3.884582383116701, 4.110802150326736, 3.8802424355443264, 4.069301401665902, 3.913334535783684, 4.025901925942154]","[-0.0015344177003740328, 0.0037549908555934153, 0.006234401116203159, -0.003022063856739879, 0.005903813081455184, -0.010625588655943083, 0.008052635307316966, -0.01161735276018698]","[3.969206080780237, 3.9329003416131223, 4.0946259069939055, 3.958974463378596, 4.0721823591451445, 3.975147019916674, 4.046438289553917, 4.012442915606528]",349,0,423
322.29642271995544,"[3.9678551271616413, 3.970296347671103, 4.045702936741114, 3.9317793129662766, 4.0947985936536035, 3.8905498110287167, 4.100223528119072, 3.8970597323872784]","[0.010366751550552722, -0.01161735276018698, 0.008879105394186876, -0.005997356169471571, -4.677154400818673e-05, 0.0012755805949836718, -0.006327944204219532, 0.0040855788903413764]","[4.006832028644338, 3.941811750317778, 3.838835471952871, 3.9470925851057217, 3.8097908806191794, 3.9566640981588703, 3.8160618719298625, 3.9329003416131223]",349,0,421
322.6296126842499,"[4.057909039288418, 3.9648714132056337, 3.9599889721867125, 4.056010312225504, 3.8970597323872784, 4.102122255181985, 3.9013996799596535, 4.039464262105826]","[-0.007650296343211398, 0.008548517359438915, -0.010460294638569102, 0.005903813081455184, -0.004840298047853686, -0.003022063856739879, 0.0032591088034714666, -0.008476766430081308]","[3.8731608980745067, 3.9919796808032455, 4.034226359106797, 3.941151645969285, 4.062610846091996, 3.932570289438876, 4.039507193894741, 3.9833983242728364]",349,0,423
322.9625635147095,"[3.996878526551898, 3.926896871947355, 4.097511060886338, 3.903840900469114, 4.025630679218881, 4.035395561256724, 3.8995009528967395, 4.083948724722666]","[0.007060871203073069, -0.005997356169471571, -0.002195593769869969, 0.00656498915095112, -0.012113234812308929, 0.008879105394186876, -0.001865005735121994, -0.004179121978357757]","[3.9748169677424277, 4.001221141682147, 3.8896635067868313, 3.9966004112426967, 3.9454423242344894, 3.9111168981128537, 4.006832028644338, 3.90484590680217]",349,0,422
323.2961251735687,"[3.9705675943943763, 3.9374754941550183, 4.085576205062307, 3.9317793129662766, 3.9526653106583303, 4.085304958339034, 3.9627014394194466, 3.9073671078716687]","[0.011854397706918568, -0.009137942499577237, -0.0012038296656260716, 0.008548517359438915, -0.007650296343211398, -0.001865005735121994, 0.007887341289942978, -0.0020302997524959815]","[3.948412793802708, 4.056669906955559, 3.9494029503254473, 4.014423228652007, 4.0494087591221355, 3.9507231590224334, 3.993299889500231, 4.048418602599396]",349,0,423
323.62939500808716,"[4.0351243145334506, 4.0652327008168, 4.023460705432694, 4.0042021880802805, 3.998506006891539, 3.9966072798286243, 4.002032214294093, 4.0031172011871865]","[-0.0058320621520975835, -0.0035179459088618276, -0.003352651891487847, -0.0010385356482520841, -0.0023608877872439427, -0.003683239926235808, -0.0023608877872439427, 0.00028381649073977444]","[3.9916496286289993, 3.8985749154914866, 3.91243710680984, 3.9183780459462767, 3.916727785075044, 3.9144174198553188, 3.9144174198553188, 3.9177179415977834]",349,0,422
323.96293926239014,"[3.9976922667217183, 3.997421019998445, 4.002032214294093, 4.0025747077406395, 3.9947085527657107, 3.9947085527657107, 4.00176096757082, 3.9947085527657107]","[-0.0007079476135041229, 0.003093814786097479, 0.0037549908555934153, 0.004581460942463325, 0.003093814786097479, 0.0017714626471056205, 0.001936756664479608, -0.0003773595787561479]","[3.910786845938607, 4.013103019955021, 4.034226359106797, 4.029935680841593, 4.024984898227895, 4.027955367796114, 4.032576098235564, 4.0269652112733745]",349,0,424
324.295937538147,"[3.9952510462122577, 4.007728395482835, 4.009084629099202, 4.002845954463913, 4.0036596946337335, 4.007999642206109, 4.009084629099202, 4.00338844791046]","[-0.0005426535961301354, 0.0001185224733658008, 0.00044911050811376196, -4.677154400818673e-05, 0.0001185224733658008, -4.677154400818673e-05, 0.00044911050811376196, 0.00028381649073977444]","[4.026635159099127, 3.9058360633249096, 3.9097966894158676, 3.905175958976417, 3.9074863241961424, 3.910126741590114, 3.912107054635593, 3.908806532893128]",349,0,422
324.62909960746765,"[4.0031172011871865, 4.004473434803554, 4.001218474124273, 3.9957935396588047, 3.9947085527657107, 4.000947227400999, 4.001218474124273, 3.9957935396588047]","[0.00044911050811376196, -4.677154400818673e-05, -4.677154400818673e-05, -0.0003773595787561479, 0.00028381649073977444, 0.0001185224733658008, -0.0005426535961301354, 0.0001185224733658008]","[3.9061661154991563, 4.014753280826254, 4.036866776500769, 4.031255889538579, 4.028945524318853, 4.032906150409811, 4.030925837364332, 4.0269652112733745]",349,0,424
324.96259093284607,"[3.995522292935531, 4.0042021880802805, 4.009084629099202, 4.0036596946337335, 4.0036596946337335, 4.009627122545749, 4.009084629099202, 4.003930941357007]","[-0.0003773595787561479, -4.677154400818673e-05, 0.0006144045254877356, 0.0007796985428617231, 0.0007796985428617231, 0.00028381649073977444, 0.0001185224733658008, 0.0011102865776096843]","[4.026305106924881, 3.91804799377203, 3.9035256981051845, 3.902865593756691, 3.9035256981051845, 3.9058360633249096, 3.9058360633249096, 3.904515854627924]",349,0,422
