T,FL,FM,FR,xL,xM,xR
334.2934970855713,"[2.1030339046568645, 1.9744629578252624, 1.8762716440002833, 2.143720913147878, 1.8339571551696294, 2.075637985606249, 1.9980614227500497, 1.851045698735855]","[0.019788510540869747, 0.09069964399430834, 0.005242637011959261, 0.05731025248476383, 0.055657312311024, 0.016647924210764067, 0.09069964399430834, 0.007887341289942978]","[1.946646356997705, 1.9251929656716829, 2.0179376266349487, 1.8598426351708763, 2.047312270142887, 1.961828757013044, 1.9047297308684, 2.0238785657713856]",81,0,90
334.62684535980225,"[2.153485795185721, 1.8518594389056753, 2.044173365706532, 2.017319940102463, 1.836127128955817, 2.1635219239468375, 1.868947982471901, 2.002672617045698]","[0.05102907982455249, 0.06507907130134101, 0.014168513950154324, 0.09053434997693437, 0.01168910368954458, 0.04392143707747122, 0.07317847815266616, 0.010366751550552722]","[1.8638032612618343, 2.036750600566999, 1.9710702178919457, 1.8872369656333357, 2.0304796092563153, 1.8707343569210109, 2.0179376266349487, 1.9826220439905733]",81,0,90
334.9600336551666,"[2.0509545337883677, 1.8136136509241227, 2.157283249311549, 1.8960726547992433, 1.9367596632902566, 2.09001406193974, 1.8057474959491937, 2.1304298237074804]","[0.0862367055252108, 0.0183008643845039, 0.03218556184391845, 0.08193906107348727, 0.006399695133577132, 0.07681494653489378, 0.030697915687552604, 0.026400271235829054]","[1.8654535221330668, 2.0961599919313683, 1.944666043952226, 2.0245386701198784, 2.0410412788322034, 1.896808478686484, 2.094509731060136, 1.9548976613538676]",81,0,91
335.29330229759216,"[1.9199423664473043, 1.9104487311327345, 2.113612526864528, 1.8111724304146621, 2.1081875923990596, 1.9470670387746465, 1.8773566308933771, 2.1293448368143864]","[0.08607141150783683, 0.006069107098829171, 0.0710296559268044, 0.04111143878211351, 0.0230943908883494, 0.08954258587269047, 0.004746754959837313, 0.06276495505810527]","[1.9921935570437215, 1.9981344961801584, 1.8492809655949884, 2.047642322317133, 1.9294836439368872, 1.9271732787171618, 2.006385800536321, 1.852251435163207]",81,0,90
335.6264431476593,"[1.8212085591757787, 2.0726542716502414, 1.9728354774856218, 1.843179543760926, 2.1399234590220497, 1.837483362572184, 2.0289835492032204, 2.013251239253362]","[0.0518555499114224, 0.0183008643845039, 0.09053434997693437, 0.005242637011959261, 0.05218613794617036, 0.06491377728396704, 0.014168513950154324, 0.08904670382056852]","[2.045331957097408, 1.994503922263447, 1.9502769309144166, 2.0601843049385002, 1.899448896080456, 2.076026809302332, 2.0086961657560467, 1.9179318178382598]",81,0,91
335.9597074985504,"[1.8184960919430444, 2.154299535355541, 1.868947982471901, 1.9836853464165587, 2.0561082215305624, 1.809273703351748, 2.1480608607202525, 1.8960726547992433]","[0.012350279759040517, 0.040119674677869616, 0.07582318243064991, 0.009540281463682812, 0.08557552945571488, 0.02392086097521931, 0.030202033635430656, 0.08375729526460106]","[2.0631547745067187, 1.864133313436081, 1.998464548354405, 1.9773412092026292, 1.851591330814714, 2.036090496218506, 1.889547330853061, 1.9651292787555088]",81,0,90
336.29316115379333,"[1.931334728824788, 2.091912789002654, 1.7965251073578972, 2.108458839122333, 1.931877222271335, 1.872745436597729, 2.119579954776543, 1.807917469735381]","[0.00573851906408121, 0.07598847644802388, 0.03565673620877209, 0.02359027294047135, 0.08888140980319452, 0.003920284872967403, 0.06309554309285322, 0.05003731572030859]","[1.9879028787785173, 1.889547330853061, 2.092859470188903, 1.963809070058523, 1.9671095918009878, 2.044011748400422, 1.8849266004136103, 2.081967748438769]",81,0,91
336.62653636932373,"[2.0726542716502414, 2.0097250318508073, 1.8958014080759698, 2.18115296095961, 1.868405489025354, 2.0832328938579048, 2.0382059377945168, 1.8697617226417211]","[0.01912733447137381, 0.0892119978379425, 0.0044161669250893515, 0.05416966615465815, 0.05978966274537356, 0.014664396002276273, 0.09119552604643029, 0.009374987446308825]","[1.9763510526798898, 1.9380650004672961, 2.042361487529189, 1.8812960264968988, 2.0671154005976766, 1.9869127222557779, 1.9156214526185344, 2.0519330005823377]",82,0,91
336.9597969055176,"[2.18196670112943, 1.8643367881762527, 2.0227448745679317, 2.0458008460461725, 1.8331434149998092, 2.1640644173933845, 1.8887489932708608, 1.9893815276053004]","[0.04309496699060131, 0.0710296559268044, 0.01135851565479662, 0.08772435168157665, 0.01565616010652017, 0.03598732424352005, 0.07797200465651168, 0.009044399411560863]","[1.8865768612848426, 2.0489625310141193, 2.001104965748377, 1.8964784265122376, 2.0585340440672675, 1.9017592613001815, 2.025528826642618, 2.0126567918470046]",81,0,91
337.2931203842163,"[2.0761804790527956, 1.8193098321128647, 2.16053820999083, 1.9090924975163674, 1.9465245453280997, 2.103305151380138, 1.8157836247103103, 2.1404659524685967]","[0.08293082517773116, 0.02342497892309736, 0.02904497551381277, 0.08359200124722709, 0.00656498915095112, 0.07598847644802388, 0.03202026782654446, 0.024582037044715246]","[1.8796457656256662, 2.062824722332472, 1.9192520265352457, 2.000444861399884, 2.016287365763716, 1.8707343569210109, 2.0704159223401417, 1.940045313512775]",81,0,91
337.62604093551636,"[1.9337759493342488, 1.9123474581956486, 2.122834915455824, 1.8184960919430444, 2.117409980990356, 1.950593246177201, 1.8936314342897824, 2.1317860573238474]","[0.08805493971632462, 0.0055732250467072225, 0.06821965763144668, 0.04045026271261759, 0.022929096870975413, 0.08970787989006444, 0.0040855788903413764, 0.06342613112760119]","[1.9700800613692062, 2.022888409248646, 1.8710644090952573, 2.0704159223401417, 1.950606983088663, 1.9502769309144166, 2.0265189831653574, 1.8723846177922432]",81,0,91
337.95961689949036,"[1.8203948190059585, 2.0978802169146693, 1.9676817897434267, 1.872202943151182, 2.1448059000409714, 1.8326009215532624, 2.0734680118200615, 1.9872115538191129]","[0.04871496358131672, 0.020119098575617708, 0.0892119978379425, 0.004581460942463325, 0.058302016589007716, 0.05499613624152806, 0.017474394297633977, 0.09103023202905632]","[2.0654651397264443, 1.9601784961418114, 1.9350945308990777, 2.029489452733576, 1.8723846177922432, 2.062164617983979, 1.9690899048464667, 1.918591922186753]",81,0,91
338.29279589653015,"[1.8551143995849564, 2.2001402315887497, 1.9630705954477785, 2.23187609821174, 2.2912791306086193, 2.1236486556256446, 2.5142439371393723, 2.314063855363587]","[0.006895577185699081, 0.05020260973768256, 0.05912848667587764, 0.008217929324690953, 0.07747612260438973, 0.01086263360267467, 0.021110862679861606, 0.07152553797892634]","[2.0357604440442594, 1.951927191785649, 2.1918751224628523, 2.188244548546141, 2.1423672963258777, 2.373073766124179, 2.283959679077625, 2.3641623574195236]",94,0,104
338.6262574195862,"[2.351767149898593, 2.651494779115724, 2.3542083704080534, 2.584768085190462, 2.7241889009530014, 2.3797055623957553, 2.652851012732091, 2.6094515370083435]","[-0.0010385356482520841, 0.03863202852150377, 0.0594590747106256, 0.010697339585300697, 0.05102907982455249, 0.05169025589404841, 0.019457922506121772, 0.06524436531871501]","[2.478030357534565, 2.363172200896784, 2.586947575035909, 2.5638439228386543, 2.4737396792693604, 2.6579087924989055, 2.5400801662929062, 2.4344634705340273]",101,0,111
338.9592123031616,"[2.339018553904742, 2.7391074707330394, 2.633321248656405, 2.4518571907864852, 2.8104453589539493, 2.6023991222032348, 2.425817505352237, 2.797696762960099]","[0.0326814438960404, 0.031193797739674553, 0.06425260121447111, 0.030532621670178617, 0.024582037044715246, 0.05995495676274755, 0.024912625079463208, 0.028549093461690822]","[2.624243470725763, 2.569784861975091, 2.574405592414542, 2.8100628448265406, 2.6803523403476675, 2.640085975089595, 2.77903794044737, 2.6110413837559032]",106,0,117
339.2928066253662,"[2.545166063592543, 2.473556928648359, 2.8806982602817657, 2.6650571152793954, 2.6281675609142097, 2.968310951899081, 2.6498672987760834, 2.603212862373055]","[0.06507907130134101, 0.018631452419251862, 0.020284392592991696, 0.05416966615465815, 0.025904389183707105, 0.021110862679861606, 0.0546655482067801, 0.025077919096837195]","[2.6258937315969955, 2.8136934187432523, 2.709066879507113, 2.748343088242446, 2.834816757895028, 2.6562585316276732, 2.7295301143103954, 2.7945503926369555]",112,0,121
339.62586402893066,"[2.9284376835778883, 2.651494779115724, 2.7236464075064544, 3.0765383944851767, 2.7228326673366343, 2.728528848525376, 3.023374036723586, 2.6772632178266993]","[0.027226741322698964, 0.052847314015666294, 0.021937332766731515, 0.021276156697235593, 0.05615319436314595, 0.02342497892309736, 0.021772038749357528, 0.057475546502137806]","[2.61698232289234, 2.7965307056824344, 2.9090784971004897, 2.737121314318065, 2.848018844864888, 2.876733384024333, 2.6988352621054714, 2.8265654535388656]",116,0,125
339.95934081077576,"[2.7100840713427834, 3.0591786041956777, 2.7404637043494064, 2.7700295971862094, 3.0494137221578343, 2.696250488455839, 2.7502285863872498, 3.027985231019234]","[0.0278879173921949, 0.026896153287951002, 0.058302016589007716, 0.02392086097521931, 0.026896153287951002, 0.058797898641129664, 0.025077919096837195, 0.024912625079463208]","[2.848018844864888, 2.7476829838939527, 2.9562759580177387, 3.008094149374439, 2.8166638883114707, 2.950335018881302, 2.964857314548148, 2.78464882740956]",118,0,129
340.2925970554352,"[2.677805711273246, 2.7982392564066454, 3.1671348000585, 2.8541160814009703, 2.8706621315206493, 3.1606248786999376, 2.81207283929359, 2.8329588369856435]","[0.056814370432641884, 0.02359027294047135, 0.021110862679861606, 0.058797898641129664, 0.030697915687552604, 0.02359027294047135, 0.060285544797495524, 0.027226741322698964]","[2.921950531896103, 3.0107345667684107, 2.837457175289, 2.9622168971541756, 2.991261488487867, 2.8077524796068154, 2.933832410168977, 2.9701381493360914]",122,0,131
340.625860452652,"[3.1413663613475244, 2.887208181640328, 2.958546069861238, 3.3060131223744915, 2.9693959387921747, 2.9080941793323816, 3.2574599589085493, 2.9525786419492226]","[0.024582037044715246, 0.056318488380519935, 0.02392086097521931, 0.018631452419251862, 0.056649076415267896, 0.023259684905723374, 0.017474394297633977, 0.05383907811991019]","[2.7919099752429832, 2.9833402363059514, 3.129883401671396, 2.9622168971541756, 3.0470403059355253, 3.1147010016560572, 2.933832410168977, 3.0018231580637553]",126,0,135
340.9591414928436,"[2.8665934306715477, 3.2653261138834786, 2.962886017433613, 2.8405537452372993, 3.2186716774804496, 2.961801030540519, 2.805834164658301, 3.1882920444738265]","[0.03681379433038996, 0.013342043863284414, 0.05020260973768256, 0.03962379262574767, 0.013342043863284414, 0.04276437895585335, 0.034995560139276155, 0.024912625079463208]","[3.0981983929437322, 3.008094149374439, 3.103809279905923, 3.2232881669831546, 3.046050149412786, 3.0506708798522366, 3.194243575649463, 3.0311978015716936]",127,0,138
341.2926104068756,"[2.9666834715594406, 2.875002079093024, 3.343987663632771, 3.235488974323402, 2.9867557290816737, 3.347785117758599, 3.212161756121888, 2.9395587992320986]","[0.04640084733808096, 0.030697915687552604, 0.017309100280260004, 0.03797085245200785, 0.03185497380917049, 0.022929096870975413, 0.043590849042723256, 0.034169090052406245]","[3.010074462419918, 3.268175262680678, 3.1196517842697546, 3.055621662465934, 3.244741558309177, 3.0988584972922255, 3.019645975473066, 3.2265886887256197]",132,0,140
341.62565994262695,"[3.2872970984686254, 3.293264526380641, 2.9780758339369244, 3.2851271246824383, 3.2826859041729772, 2.9574610829681443, 3.234132740707035, 3.2905520591479065]","[0.02524321311421117, 0.03697908834776395, 0.034664972104528194, 0.022763802853601425, 0.040615556729991564, 0.04094614476473954, 0.021772038749357528, 0.03945849860837369]","[3.0915973494588025, 3.066183332041822, 3.355639088856, 3.205465349573844, 3.054961558117441, 3.299860271408342, 3.1859922712933004, 3.025586914609503]",133,0,143
341.95892119407654,"[2.9438987468044733, 3.249051310487073, 3.399321995180549, 3.0317826851450618, 3.2186716774804496, 3.3892858664194323, 3.0250015170632265, 3.1690335271214134]","[0.04573967126858504, 0.020284392592991696, 0.03317732594816235, 0.04772319947707282, 0.021937332766731515, 0.028549093461690822, 0.05433496017203214, 0.020284392592991696]","[3.269495471377664, 3.2586037496275297, 3.098528445117979, 3.324614184476829, 3.249032236574381, 3.074764688572231, 3.2883084453097142, 3.2345099409075355]",135,0,145
342.29242968559265,"[3.383860931953964, 3.0963394052841364, 3.2859408648522583, 3.5750898718617266, 3.208093055272786, 3.2281653127950194, 3.549863926597298, 3.2075505618262397]","[0.022433214818853464, 0.05697966445001586, 0.020614980627739657, 0.015986748141268145, 0.058797898641129664, 0.02342497892309736, 0.00739145923782103, 0.056649076415267896]","[3.0602423929053852, 3.336496062749703, 3.318673245340392, 3.129883401671396, 3.2711457322488964, 3.3044810018477926, 3.126582879928931, 3.224938427854387]",139,0,147
342.6257002353668,"[3.1655073197188592, 3.5211117739303153, 3.2089067954426067, 3.1017643397496046, 3.4885621671375047, 3.22897905296484, 3.069757226403341, 3.456012560344694]","[0.02821850542694286, 0.002267344699227569, 0.05218613794617036, 0.032350855861292424, -0.0003773595787561479, 0.04557437725121105, 0.03483026612190217, 0.0040855788903413764]","[3.2955695931431372, 3.2193275408921966, 3.3305551236132658, 3.435511715023652, 3.2572835409305436, 3.2757664626883476, 3.4114179063036576, 3.2460617670061627]",139,0,150
342.9588394165039,"[3.243897622744878, 3.1432650884104385, 3.632594177195692, 3.4966995688357074, 3.228436559518293, 3.5805148063271948, 3.4918171278167858, 3.187478304304006]","[0.0402849686952436, 0.0374749703998859, -0.0020302997524959815, 0.03598732424352005, 0.03697908834776395, -0.0005426535961301354, 0.034169090052406245, 0.032350855861292424]","[3.2312094191650704, 3.492610741168296, 3.323293975779843, 3.252662810491093, 3.4592754715694, 3.3209836105601176, 3.2104161321875413, 3.4411226019858425]",143,0,152
343.2922601699829,"[3.512431878785566, 3.5783448325410077, 3.2186716774804496, 3.482052245778943, 3.5832272735599293, 3.218129184033903, 3.4052894230925643, 3.588109714578851]","[0.006895577185699081, 0.0316896797917965, 0.03350791398291031, 0.008879105394186876, 0.03962379262574767, 0.033673208000284297, 0.01168910368954458, 0.03664850031301599]","[3.316692932294913, 3.2632244800669805, 3.5216553325019877, 3.4081173845611925, 3.24540166265767, 3.47808844550145, 3.4018463932505094, 3.223618219157401]",144,0,154
343.6254322528839,"[3.2219266381597307, 3.3985082550107286, 3.634492904258606, 3.2699373081791268, 3.3271703667898187, 3.6342216575353326, 3.288653332084993, 3.2685810745627593]","[0.0412767327994875, 0.014664396002276273, 0.028053211409568873, 0.0422684969037314, 0.023259684905723374, 0.019788510540869747, 0.0450784951990891, 0.030367327652804643]","[3.4325412454554334, 3.5011920976987048, 3.331215227961759, 3.4909604802970633, 3.50449261944117, 3.3176830888176525, 3.433531401978173, 3.4939309498652817]",145,0,156
343.9586386680603,"[3.6244567754974892, 3.4033906960296503, 3.390370853312526, 3.782864861889168, 3.5287066821819715, 3.3423601832931302, 3.730242997574124, 3.5531188872765793]","[0.014333807967528311, 0.04144202681686149, 0.028549093461690822, 0.008217929324690953, 0.05383907811991019, 0.006730283168325107, 0.010201457533178748, 0.05516143025890205]","[3.3133924105524484, 3.4252800976220104, 3.524625802070206, 3.344747367105865, 3.3605898714696973, 3.5196750194565087, 3.363890393212162, 3.3124022540297084]",149,0,157
344.2921133041382,"[3.295976993613375, 3.621744308264755, 3.537929070773268, 3.236302714493222, 3.557458834848954, 3.568851197226438, 3.2333190005372145, 3.502124503301176]","[0.008052635307316966, 0.007060871203073069, 0.05036790375505655, 0.016317336176016106, -0.005170886082601654, 0.03945849860837369, 0.032350855861292424, -0.007650296343211398]","[3.513734080320072, 3.4757780802817244, 3.4312210367584477, 3.65895703698853, 3.520005071630755, 3.372471749742571, 3.6246316108668943, 3.5150542890170575]",148,0,160
344.6249499320984,"[3.5967896097236003, 3.316862991305429, 3.615234386906193, 3.83060428518529, 3.443263964350843, 3.5569163414024074, 3.820839403147447, 3.4589962743007017]","[0.02821850542694286, 0.04259908493847936, -0.003683239926235808, 0.0183008643845039, 0.04210320288635741, -0.002195593769869969, 0.014168513950154324, 0.05102907982455249]","[3.341116793189154, 3.579084410820878, 3.493270845516789, 3.3100918888099833, 3.519344967282262, 3.4916205846455566, 3.3124022540297084, 3.468186880274055]",152,0,160
